Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-418.2488	-429.3338	11.08507	0.208339	0.1549932	0.326475	0.673525	1.98734
6	-413.1818	-424.2081	11.02632	0.5969164	0.2523866	0.303579	0.696421	1.554619
12	-412.6004	-423.5722	10.97181	0.1670932	0.3041976	0.31723	0.68277	1.809217
18	-413.6996	-424.9155	11.21588	0.3810774	0.345925	0.303437	0.696563	1.409003
24	-419.9561	-431.5928	11.63667	0.425026	0.1404934	0.400942	0.599058	1.482164
30	-419.8286	-431.7285	11.89987	0.5840292	0.1872533	0.322406	0.677594	0.991937
36	-420.3421	-431.581	11.23893	0.9601767	0.264327	0.293742	0.706258	1.05984
42	-416.7865	-428.2202	11.43373	1.464018	0.1173534	0.228817	0.771183	0.7989956
48	-420.1784	-431.348	11.1696	1.192341	0.3432043	0.448932	0.551068	0.6144567
54	-419.4044	-430.8606	11.45623	1.172163	0.2373703	0.402425	0.597575	0.5720003
60	-423.534	-434.8261	11.29216	1.850395	0.06535896	0.346698	0.653302	0.777328
66	-422.1591	-433.2476	11.08846	1.850395	0.140526	0.415314	0.584686	0.4858978
72	-419.9006	-431.2899	11.38928	1.850395	0.06864151	0.29674	0.70326	0.5142329
78	-422.6818	-433.9178	11.23599	1.25556	0.2118464	0.403189	0.596811	0.9059786
84	-425.4438	-436.7963	11.35247	1.25556	0.2445994	0.416577	0.583423	0.5760195
90	-424.246	-434.9688	10.72275	0.04684565	0.3845919	0.327971	0.672029	1.943991
96	-423.9448	-435.384	11.43923	0.01196781	0.3092759	0.429467	0.570533	1.579275
102	-422.3706	-433.6357	11.26516	1.530059	0.1832226	0.453673	0.546327	0.5067664
108	-421.5041	-432.9219	11.41779	1.269263	0.1852151	0.254263	0.745737	0.7610487
114	-419.961	-431.0005	11.03944	0.8756707	0.3164971	0.31052	0.68948	1.20309
120	-419.8762	-431.1234	11.24717	1.076993	0.1746142	0.439315	0.560685	1.177592
126	-422.9564	-434.155	11.19858	1.076993	0.3143534	0.274674	0.725326	0.8538116
132	-423.8128	-435.2558	11.44301	1.076993	0.1454946	0.338911	0.661089	1.090672
138	-423.3576	-434.3745	11.01688	0.9742675	0.1672367	0.445851	0.554149	1.465518
144	-435.0018	-445.9466	10.94484	1.210906	0.262168	0.237173	0.762827	1.105208
150	-423.553	-434.5673	11.01435	0.8788955	0.2861782	0.244625	0.755375	1.280398
156	-422.346	-433.7382	11.39218	0.5986045	0.2542404	0.394983	0.605017	1.265605
162	-421.1657	-431.6521	10.48636	0.8599991	0.2158303	0.384478	0.615522	1.822262
168	-420.9188	-431.6575	10.73877	0.1157544	0.1801451	0.376865	0.623135	2.220748
174	-417.8612	-428.7491	10.88784	0.5544181	0.226855	0.376865	0.623135	1.733957
180	-420.186	-431.5729	11.38687	0.7638782	0.07699539	0.376865	0.623135	1.609368
186	-417.5548	-428.947	11.39225	1.434505	0.1520481	0.405525	0.594475	0.7137691
192	-421.3683	-432.8095	11.44126	1.434505	0.1252304	0.526778	0.473222	0.7872129
198	-423.8424	-433.9216	10.07914	0.785672	0.1925298	0.259328	0.740672	2.189164
204	-417.8373	-428.7564	10.91911	0.8126568	0.2891688	0.221334	0.778666	1.403437
210	-420.2273	-429.2001	8.972714	2.49733	0.2548553	0.274851	0.725149	0.06874752
216	-422.9185	-431.9015	8.982947	2.539095	0.2678331	0.392555	0.607445	0.07592947
222	-420.9071	-429.7949	8.887742	2.539095	0.3463514	0.415262	0.584738	0.08406097
228	-424.491	-433.2235	8.732521	2.539095	0.5213814	0.272671	0.727329	0.1031283
234	-422.1432	-431.3553	9.212058	2.539095	0.2204029	0.452513	0.547487	0.08586958
240	-428.0512	-436.7105	8.65931	2.488487	0.440835	0.404757	0.595243	0.07512731
246	-426.3586	-435.7894	9.430728	2.488487	0.2720983	0.285183	0.714817	0.1262469
252	-423.0944	-433.7408	10.64639	0.8557785	0.1225946	0.367679	0.632321	1.926603
258	-420.5491	-431.045	10.4959	0.8651526	0.161683	0.482944	0.517056	1.926603
264	-425.9272	-436.6836	10.75641	2.305521	0.1019631	0.385288	0.614712	0.3910416
270	-425.8408	-436.9817	11.14094	0.08676333	0.1229426	0.386731	0.613269	2.108196
276	-425.5624	-435.7899	10.22748	0.3524139	0.2042455	0.486945	0.513055	2.349345
282	-418.5334	-429.3791	10.84564	1.736462	0.2388153	0.354038	0.645962	0.3557668
288	-417.5348	-428.8594	11.32461	1.736462	0.1012004	0.326318	0.673682	0.3840296
294	-419.2361	-430.4458	11.2097	1.378739	0.254717	0.35725	0.64275	0.5437567
300	-423.9376	-434.4252	10.48756	0.1398555	0.2666958	0.341514	0.658486	2.210183
306	-425.8976	-436.6523	10.7547	0.1766514	0.2655571	0.386166	0.613834	2.012893
312	-424.1247	-435.7627	11.63804	1.104688	0.1529016	0.305104	0.694896	0.8293258
318	-431.7012	-443.2902	11.58898	1.49188	0.1009183	0.263424	0.736576	0.4226857
324	-422.1601	-433.7267	11.56661	1.49188	0.1081131	0.341043	0.658957	0.5555229
330	-423.6181	-435.259	11.64091	1.49188	0.088863	0.347932	0.652068	0.5872882
336	-425.02	-435.2851	10.26508	1.517229	0.6715411	0.370019	0.629981	0.3527997
342	-418.6467	-429.4234	10.77676	1.600697	0.2988159	0.370019	0.629981	0.3034144
348	-420.2099	-430.6446	10.43472	1.600697	0.4182403	0.319746	0.680254	0.2468389
354	-417.6782	-428.5303	10.85207	1.370198	0.4216646	0.300973	0.699027	0.445885
360	-420.4157	-430.7754	10.35971	1.589477	0.5778324	0.300973	0.699027	0.4066989
366	-425.4338	-436.0595	10.62576	1.89295	0.1826899	0.264644	0.735356	0.2133878
372	-427.4956	-438.2135	10.71799	1.312532	0.1006103	0.432716	0.567284	1.620411
378	-422.5596	-433.8547	11.29503	1.120471	0.2233889	0.335842	0.664158	0.9527732
384	-429.7441	-441.0536	11.30953	1.443742	0.1087426	0.381334	0.618666	1.00153
390	-424.9786	-436.0688	11.0902	1.443742	0.1984654	0.377263	0.622737	0.9026369
396	-423.1544	-434.4503	11.29592	1.443742	0.1007429	0.28155	0.71845	1.04735
402	-426.0708	-436.7638	10.693	0.128889	0.1846554	0.40289	0.59711	2.232623
408	-424.0592	-434.6989	10.63969	0.217746	0.1529167	0.40289	0.59711	2.276928
414	-426.6105	-437.0474	10.43693	0.8758957	0.2807498	0.243694	0.756306	1.726682
420	-423.2139	-434.2934	11.07945	0.718438	0.1403517	0.246442	0.753558	1.675684
426	-423.9304	-435.6613	11.73091	0.3221814	0.1730328	0.3855	0.6145	1.403397
432	-419.4835	-431.0005	11.51706	0.8568028	0.2038742	0.389645	0.610355	1.050444
438	-417.955	-429.2263	11.27132	0.8568028	0.2975963	0.324447	0.675553	1.050444
444	-417.7361	-428.7616	11.02556	0.505024	0.3396679	0.364256	0.635744	1.470097
450	-418.8423	-429.011	10.16868	0.5629951	0.2685057	0.321508	0.678492	2.13954
456	-428.1948	-438.7302	10.53538	0.8625502	0.1140813	0.211701	0.788299	2.018896
462	-426.7348	-437.2259	10.49102	1.291397	0.7040694	0.322698	0.677302	0.5790861
468	-423.2177	-434.7659	11.54822	1.291397	0.1549856	0.241615	0.758385	0.6723937
474	-424.7635	-435.3974	10.63386	1.064076	0.1849907	0.416502	0.583498	1.639769
480	-419.4351	-430.535	11.0999	0.9454236	0.3821313	0.315521	0.684479	0.9511584
486	-423.2248	-434.6873	11.46254	1.172864	0.1919968	0.294888	0.705112	0.8035897
492	-427.6535	-438.5215	10.86801	1.661123	0.2796079	0.369893	0.630107	0.5157638
498	-425.1258	-436.0821	10.95631	1.880148	0.1417029	0.245847	0.754153	0.3095877
504	-420.491	-431.5639	11.07287	1.74854	0.1552203	0.344293	0.655707	0.3397004
510	-417.5887	-428.5052	10.91644	1.934352	0.1520189	0.372405	0.627595	0.3611012
516	-418.2073	-429.2696	11.06225	1.929302	0.1152147	0.400276	0.599724	0.366049
