Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-417.6595	-428.9294	11.26988	0.8832161	0.2608951	0.40922	0.59078	1.110576
6	-421.0962	-432.1099	11.01372	0.6667627	0.4800992	0.307272	0.692728	1.129635
12	-419.0329	-430.6963	11.6634	0.999106	0.1993296	0.371075	0.628925	0.7329027
18	-418.1834	-429.6079	11.4245	0.6946521	0.2369103	0.371075	0.628925	1.196066
24	-418.6921	-429.9857	11.29357	1.078348	0.1539136	0.371075	0.628925	1.196066
30	-426.085	-436.8927	10.80764	0.590066	0.3597635	0.399754	0.600246	1.537888
36	-430.9088	-442.5228	11.614	0.6537026	0.08848603	0.182397	0.817603	1.484244
42	-419.3211	-430.5337	11.21262	0.8569131	0.2508103	0.33534	0.66466	1.206966
48	-421.9927	-433.2669	11.27416	0.7004203	0.1061419	0.437959	0.562041	1.644041
54	-421.7777	-432.9272	11.14941	0.6025715	0.166351	0.294008	0.705992	1.644041
60	-423.2359	-434.4298	11.19388	0.8040963	0.4171149	0.446415	0.553585	0.9296492
66	-421.7586	-432.639	10.88041	0.6334808	0.1964162	0.412527	0.587473	1.74548
72	-420.3537	-431.4336	11.07993	0.7651177	0.1798995	0.295731	0.704269	1.544205
78	-416.1859	-426.9806	10.79461	0.2944325	0.2211904	0.317312	0.682688	1.986455
84	-421.419	-432.5259	11.10689	0.1026387	0.6183058	0.317312	0.682688	1.345111
90	-417.5288	-428.251	10.72221	0.4335855	0.2528722	0.255434	0.744566	1.883723
96	-418.4852	-428.987	10.50189	0.2620131	0.2528722	0.471508	0.528492	2.144497
102	-419.4922	-430.3588	10.86661	0.5075255	0.3503966	0.434449	0.565551	1.569675
108	-415.4286	-425.8955	10.46688	0.5075255	0.3390444	0.434449	0.565551	1.868849
114	-418.2037	-429.1934	10.98975	0.8229273	0.3100792	0.33011	0.66989	1.300515
120	-413.6802	-424.8387	11.15855	0.8685943	0.2499278	0.320459	0.679541	1.24471
126	-417.6107	-428.1531	10.54233	0.4114695	0.1877146	0.378038	0.621962	2.14094
132	-417.3556	-428.2694	10.91383	0.711638	0.4189263	0.259504	0.740496	1.270315
138	-418.9947	-430.0398	11.04505	0.5668599	0.3738213	0.447679	0.552321	1.35202
144	-416.9619	-427.886	10.92413	0.4636866	0.2031507	0.447679	0.552321	1.819103
150	-415.4887	-426.788	11.29929	0.8653194	0.2770506	0.421234	0.578766	1.062528
156	-417.1375	-428.5183	11.38073	1.269531	0.1885341	0.27545	0.72455	0.7979919
162	-421.6196	-433.1557	11.53613	1.269531	0.08314002	0.391405	0.608595	1.058058
168	-427.9077	-438.7245	10.81681	1.362052	0.2503374	0.316815	0.683185	1.111893
174	-422.3005	-433.5539	11.25336	1.362052	0.2141743	0.247016	0.752984	0.7385001
180	-425.6469	-436.7242	11.07727	1.362052	0.2849152	0.509493	0.490507	0.723384
186	-430.1946	-440.7787	10.58412	1.843737	0.321598	0.270539	0.729461	0.4567017
192	-425.3977	-436.9689	11.57123	0.242215	0.1827826	0.339645	0.660355	1.560796
198	-420.8304	-431.9414	11.11104	0.2180049	0.3014081	0.42679	0.57321	1.680466
204	-421.8072	-432.8066	10.99939	0.5202171	0.1907949	0.215728	0.784272	1.753457
210	-419.7	-430.0684	10.36842	0.5810104	0.3056647	0.445763	0.554237	1.936168
216	-421.1402	-432.264	11.12382	0.2275993	0.3176551	0.434586	0.565414	1.637896
222	-421.3108	-432.6414	11.33054	0.2442478	0.2277954	0.471559	0.528441	1.637896
228	-414.9045	-426.5197	11.61518	0.1450978	0.2277954	0.30899	0.69101	1.501766
234	-419.0075	-430.6385	11.63102	0.3098392	0.1135679	0.282114	0.717886	1.646522
240	-415.0412	-426.1365	11.09536	0.6376562	0.2016734	0.350572	0.649428	1.577419
246	-417.2167	-428.8091	11.59234	0.3382036	0.2831928	0.261117	0.738883	1.255542
252	-419.9945	-430.6726	10.67809	0.5480827	0.5116466	0.487409	0.512591	1.458214
258	-416.6891	-428.1749	11.48572	0.7401648	0.1878374	0.435019	0.564981	1.22594
264	-419.7943	-430.4503	10.65599	2.332005	0.09334652	0.354692	0.645308	0.2806944
270	-417.7668	-429.0225	11.25567	0.8324094	0.3201349	0.363593	0.636407	1.039405
276	-419.7571	-430.5514	10.79433	0.7509822	0.2299816	0.464171	0.535829	1.654731
282	-419.8483	-430.9086	11.06027	0.9980362	0.1643806	0.488536	0.511464	1.421396
288	-421.4394	-432.643	11.20359	0.9980362	0.1847535	0.361068	0.638932	1.254304
294	-422.5102	-434.2987	11.78858	1.17215	0.121471	0.26315	0.73685	0.6753942
300	-423.067	-434.5968	11.52982	0.9954423	0.1557014	0.484134	0.515866	1.052273
306	-423.3491	-434.2207	10.87157	0.9954423	0.4784701	0.407085	0.592915	0.9524609
312	-420.1008	-431.3867	11.28589	0.9954423	0.2204419	0.343148	0.656852	1.092355
318	-412.9265	-424.2436	11.31714	0.9954423	0.2102867	0.353181	0.646819	1.090333
324	-414.8626	-426.0834	11.22083	0.6724138	0.3360371	0.365227	0.634773	1.184808
330	-417.4408	-428.4022	10.96141	0.593986	0.3843019	0.268023	0.731977	1.380071
336	-417.8326	-429.3323	11.49967	0.8202368	0.1397615	0.280726	0.719274	1.281747
342	-426.6471	-437.5946	10.9475	1.851425	0.1768491	0.262584	0.737416	0.5967467
348	-421.603	-433.0287	11.42565	1.543232	0.1159981	0.262584	0.737416	0.6999279
354	-421.1652	-432.7132	11.54798	1.543232	0.1016082	0.269903	0.730097	0.5067148
360	-419.168	-430.6384	11.4704	0.6017291	0.246075	0.361803	0.638197	1.215332
366	-416.0821	-427.2457	11.16361	1.157942	0.2254304	0.361803	0.638197	1.041345
372	-420.8118	-431.8368	11.02502	1.557791	0.2453883	0.493368	0.506632	0.3812769
378	-421.6752	-432.5991	10.92398	1.619865	0.271889	0.44494	0.55506	0.4528217
384	-420.8887	-431.9563	11.06766	1.619865	0.2007706	0.381604	0.618396	0.3530687
390	-417.7311	-428.7169	10.98579	1.619865	0.229346	0.380388	0.619612	0.3530687
396	-420.488	-431.4671	10.97909	1.651505	0.2194891	0.42404	0.57596	0.3500211
402	-424.7239	-436.6442	11.92027	0.4711684	0.1943443	0.488229	0.511771	1.060869
408	-418.1991	-429.81	11.61086	0.6388066	0.2160392	0.508047	0.491953	1.132466
414	-417.2144	-428.034	10.81957	0.742067	0.4148516	0.390351	0.609649	1.328407
420	-416.9363	-427.9573	11.021	0.7008723	0.2930447	0.302801	0.697199	1.40397
426	-419.183	-430.0595	10.8765	0.4066677	0.234545	0.321055	0.678945	1.829864
432	-416.8457	-427.5546	10.70888	0.7044498	0.2220818	0.389855	0.610145	1.763545
438	-417.4412	-429.0457	11.60446	0.6066798	0.1676423	0.515838	0.484162	1.291745
444	-415.5669	-426.7046	11.13762	0.3272451	0.3451439	0.236663	0.763337	1.510733
450	-413.4137	-424.5529	11.13927	0.7707612	0.194908	0.330208	0.669792	1.460598
456	-422.2293	-432.3768	10.14742	0.7731965	0.4589482	0.359143	0.640857	1.745379
462	-417.0572	-428.3946	11.33741	0.6205259	0.2885957	0.440088	0.559912	1.221693
468	-420.7863	-432.0054	11.21914	1.064754	0.2418836	0.529599	0.470401	1.034423
474	-426.9797	-437.5787	10.59899	1.064754	0.1293141	0.506492	0.493508	1.798571
480	-421.6258	-432.5252	10.89937	1.064754	0.08885732	0.293916	0.706084	1.70435
486	-421.5157	-432.1592	10.64351	0.6109495	0.1493322	0.353255	0.646745	2.026387
492	-415.1352	-426.3756	11.24033	0.2714425	0.2812925	0.439046	0.560954	1.583158
498	-418.422	-429.6851	11.26308	0.05109189	0.3731236	0.326036	0.673964	1.579278
504	-418.1436	-428.6814	10.53778	0.02989396	0.4130094	0.3054	0.6946	2.042132
510	-417.0249	-427.8702	10.84529	0.1620833	0.2031692	0.326831	0.673169	2.075142
516	-414.3566	-425.3665	11.00991	0.05946508	0.2406106	0.310963	0.689037	1.963939
522	-419.0861	-430.0638	10.97777	0.03484722	0.3221089	0.384031	0.615969	1.868063
528	-416.4524	-427.7299	11.2775	0.02980197	0.3351316	0.384031	0.615969	1.641893
534	-418.4901	-429.8514	11.36125	0.1691296	0.2421025	0.349615	0.650385	1.641893
540	-420.6435	-431.6161	10.97261	0.2458484	0.2104274	0.541066	0.458934	1.920153
546	-419.9156	-431.0137	11.09809	0.2700489	0.258402	0.541066	0.458934	1.726987
552	-421.5918	-432.3959	10.8041	0.3308086	0.2764797	0.385626	0.614374	1.857324
558	-417.1587	-428.0457	10.88702	0.4381326	0.2055279	0.295211	0.704789	1.857324
564	-418.2897	-428.9141	10.62442	0.6721937	0.2153664	0.371293	0.628707	1.857324
570	-418.5559	-429.9723	11.41647	0.9982682	0.2540084	0.369429	0.630571	0.8617691
576	-420.9256	-432.2409	11.31528	1.040508	0.261544	0.403637	0.596363	0.9073487
582	-421.2271	-431.8177	10.59055	1.654658	0.3567247	0.363435	0.636565	0.2998556
588	-424.1497	-434.8459	10.69613	1.654658	0.3567247	0.384255	0.615745	0.5539649
594	-418.0582	-429.3222	11.26404	1.24605	0.253404	0.384255	0.615745	0.7359949
600	-422.8655	-433.9086	11.04309	0.8639385	0.2824639	0.327252	0.672748	1.276435
606	-422.4344	-433.1295	10.69509	0.7571825	0.4144185	0.288665	0.711335	1.415109
612	-419.5158	-430.8128	11.29699	0.7523393	0.1874434	0.353633	0.646367	1.370594
618	-422.2838	-432.9395	10.6557	1.097379	0.2979272	0.353633	0.646367	1.370594
624	-424.0691	-435.2457	11.17661	0.8924867	0.4425077	0.262377	0.737623	0.7883494
630	-422.4449	-433.5776	11.13276	1.068788	0.3246028	0.262377	0.737623	0.9127072
636	-422.0551	-433.4134	11.35827	1.115654	0.2947674	0.283059	0.716941	0.6049604
642	-422.1411	-433.5003	11.35925	0.6539925	0.2239941	0.4137	0.5863	1.313652
648	-434.3208	-445.2946	10.97378	0.2788031	0.3364738	0.213776	0.786224	1.678961
654	-426.94	-436.8017	9.861688	0.2992225	0.1710873	0.475999	0.524001	2.675222
660	-420.8562	-431.8477	10.99151	0.6474107	0.1829195	0.429266	0.570734	1.686599
666	-422.7177	-432.4065	9.688776	0.6474107	0.1989734	0.519626	0.480374	2.512635
672	-420.9592	-431.8731	10.91396	0.7021131	0.2404801	0.360929	0.639071	1.582926
678	-420.6875	-431.6667	10.97916	1.034639	0.1172939	0.26805	0.73195	1.582926
684	-416.8008	-428.2191	11.41826	0.9318359	0.2434596	0.350841	0.649159	0.9639397
690	-415.6791	-427.0789	11.39978	1.148352	0.1337369	0.302879	0.697121	1.104121
696	-425.0901	-436.8342	11.74405	1.148352	0.07928392	0.501387	0.498613	0.9905778
702	-418.7512	-430.0385	11.28727	1.218488	0.1635678	0.284689	0.715311	1.045415
708	-418.3673	-429.779	11.4117	1.337467	0.1879914	0.358383	0.641617	0.6356659
714	-418.9046	-430.3154	11.41075	0.579535	0.109799	0.385721	0.614279	1.621901
720	-417.2044	-428.1281	10.92368	0.6677211	0.2298092	0.358239	0.641761	1.621901
726	-417.728	-429.0856	11.35765	0.1689171	0.4093766	0.358239	0.641761	1.364528
732	-417.9843	-428.7986	10.81426	0.571731	0.1851608	0.358239	0.641761	1.857926
738	-424.3988	-435.4272	11.02838	1.055577	0.1189054	0.339849	0.660151	1.526534
744	-422.5336	-433.3932	10.85962	0.4778134	0.4027534	0.326093	0.673907	1.519053
750	-419.7157	-431.1211	11.40549	0.7477512	0.2121047	0.326093	0.673907	1.226017
756	-422.3118	-433.4193	11.10752	1.080842	0.1971337	0.290529	0.709471	1.233623
762	-423.2818	-433.8538	10.57198	0.412233	0.2648119	0.205954	0.794046	1.978883
768	-421.7897	-433.0548	11.26514	0.4925817	0.2714008	0.465061	0.534939	1.416825
774	-423.4258	-434.4587	11.0329	0.6941327	0.2962622	0.283412	0.716588	1.39405
780	-419.7864	-431.2123	11.42598	0.66168	0.2144065	0.285408	0.714592	1.275138
786	-421.9115	-432.8389	10.92741	1.12795	0.3676074	0.347937	0.652063	0.9711703
792	-419.5249	-430.9446	11.41968	0.7173411	0.3326045	0.303536	0.696464	0.9630118
798	-418.6748	-429.9534	11.27859	0.5668132	0.3888208	0.364093	0.635907	1.131177
804	-418.0545	-429.3314	11.27687	0.4785027	0.1977389	0.383884	0.616116	1.569658
810	-419.4723	-430.7105	11.2382	0.6341624	0.2540266	0.380226	0.619774	1.361671
816	-421.1028	-432.2713	11.16851	0.1437475	0.1604896	0.380226	0.619774	1.962158
822	-420.2153	-430.8921	10.67675	0.0763742	0.2421513	0.380226	0.619774	2.169862
828	-420.3564	-430.808	10.45163	0.1075738	0.2496553	0.364755	0.635245	2.28214
834	-421.073	-432.4214	11.34839	0.09874599	0.2837116	0.457701	0.542299	1.625857
840	-416.8427	-427.7275	10.88476	0.1377015	0.1450039	0.314606	0.685394	2.188538
846	-417.0784	-428.2805	11.20215	0.2936351	0.3117916	0.360711	0.639289	1.54225
852	-420.7516	-431.4873	10.73566	0.1974599	0.2887248	0.360711	0.639289	1.973812
858	-423.3713	-433.5218	10.15043	0.7723875	0.3028121	0.360711	0.639289	1.958504
864	-421.4386	-432.1065	10.66791	0.1603089	0.2247297	0.300385	0.699615	2.151911
870	-427.5341	-438.628	11.09392	1.479255	0.2518559	0.210763	0.789237	0.3939067
876	-424.0182	-434.8812	10.86302	1.479255	0.3418523	0.466202	0.533798	0.3641552
882	-421.2889	-432.5928	11.30392	1.479255	0.1591273	0.359791	0.640209	0.7443935
888	-421.0651	-432.8865	11.82142	0.9856978	0.09770355	0.408443	0.591557	0.9939018
894	-420.8461	-432.3402	11.49408	0.9856978	0.1998091	0.408443	0.591557	0.9568832
900	-420.2705	-430.6048	10.33428	0.6353435	0.2757693	0.365073	0.634927	1.970386
906	-419.3638	-430.6349	11.27119	1.0412	0.2434626	0.432806	0.567194	1.002305
912	-418.3911	-429.2431	10.85204	0.3912544	0.2625668	0.338075	0.661925	1.80665
918	-429.6025	-439.2653	9.662843	0.3942988	0.3074902	0.367293	0.632707	2.510004
924	-424.0388	-435.449	11.4102	1.629006	0.07007068	0.316916	0.683084	0.8792163
930	-419.2198	-430.5696	11.34983	0.2130941	0.2422721	0.369367	0.630633	1.618096
936	-418.5061	-429.294	10.78782	0.6015881	0.2822054	0.328071	0.671929	1.669905
942	-423.4069	-433.9978	10.5909	0.675514	0.2752169	0.328071	0.671929	1.768669
948	-418.5738	-429.112	10.5382	0.4801156	0.2200486	0.470024	0.529976	2.035665
